,week_end_date,metro,state_id,cbsa_code,cbsa_title,hh_rank,median_listing_price_yy,active_listing_count_yy,median_days_on_market_by_day_yy,median_days_on_market_yy,new_listing_count_yy,new_listing_share_yy,price_reduced_count_yy,price_reduced_share_yy
10162,9/28/2019,north port-sarasota-bradenton, fl,35840,"north port-sarasota-bradenton, fl",63,1.4,-5.5,0,0.0,9.8,0.9,-25.1,0.0
10163,9/28/2019,dayton, oh,19380,"dayton, oh",64,13.3,-19.7,-1,-2.0,4.8,2.2,12.2,0.3
10164,9/28/2019,urban honolulu, hi,46520,"urban honolulu, hi",65,-2.9,12.9,-1,-1.6,17.3,0.3,-33.8,-0.1
10165,9/28/2019,allentown-bethlehem-easton, pa-nj,10900,"allentown-bethlehem-easton, pa-nj",66,-0.4,-4.8,5,7.6,8.2,0.9,-8.8,-1.6
10166,9/28/2019,baton rouge, la,12940,"baton rouge, la",67,1.7,5.4,2,2.5,-10.2,-0.8,-2.1,0.2
10167,9/28/2019,columbia, sc,17900,"columbia, sc",68,1.7,-11.7,-12,-17.1,14.3,1.8,4.8,1.7
10168,9/28/2019,greensboro-high point, nc,24660,"greensboro-high point, nc",69,8.2,-10.8,-9,-12.5,23.3,2.5,-17.8,0.2
10169,9/28/2019,fresno, ca,23420,"fresno, ca",70,6.8,-5.7,4,8.9,1.3,0.7,-5.8,-1.4
10170,9/28/2019,little rock-north little rock-conway, ar,30780,"little rock-north little rock-conway, ar",71,8.1,-19.4,-2,-3.1,-18.6,0.1,-27.1,0.5
10171,9/28/2019,charleston-north charleston, sc,16700,"charleston-north charleston, sc",72,4.6,-2.7,2,2.4,-8.8,-0.4,-18.5,0.9
10172,9/28/2019,akron, oh,10420,"akron, oh",73,3.1,-11.0,-4,-7.1,-10.4,0.1,4.7,0.6
10173,9/28/2019,cape coral-fort myers, fl,15980,"cape coral-fort myers, fl",74,0.4,-8.2,1,1.1,3.2,0.7,-3.7,0.1
10174,9/28/2019,el paso, tx,21340,"el paso, tx",75,8.5,-17.8,-12,-15.2,-3.0,1.0,-23.2,0.8
10175,9/28/2019,oxnard-thousand oaks-ventura, ca,37100,"oxnard-thousand oaks-ventura, ca",76,9.8,-17.5,9,19.1,-10.7,0.7,-7.0,-3.8
10176,9/28/2019,colorado springs, co,17820,"colorado springs, co",77,10.6,-15.6,-1,-2.1,9.5,2.5,-4.3,2.3
10177,9/28/2019,madison, wi,31540,"madison, wi",78,1.8,-0.3,-3,-5.1,4.0,0.3,2.9,0.2
10178,9/28/2019,bakersfield, ca,12540,"bakersfield, ca",79,3.2,-13.2,-1,-2.0,-3.9,0.8,17.8,0.1
10179,9/28/2019,syracuse, ny,45060,"syracuse, ny",80,7.8,-13.1,-5,-7.1,22.8,2.4,-21.1,-0.5
10180,9/28/2019,winston-salem, nc,49180,"winston-salem, nc",81,18.8,-14.8,-7,-9.9,4.9,1.4,-13.0,0.1
10181,9/28/2019,deltona-daytona beach-ormond beach, fl,19660,"deltona-daytona beach-ormond beach, fl",82,-1.7,-3.3,4,5.5,7.7,0.7,-23.0,-0.9
10182,9/28/2019,wichita, ks,48620,"wichita, ks",83,7.4,-15.4,4,7.4,-6.0,0.8,-19.5,1.0
10183,9/28/2019,toledo, oh,45780,"toledo, oh",84,14.3,-14.8,-2,-3.6,16.0,2.4,-9.2,5.3
10184,9/28/2019,boise city, id,14260,"boise city, id",85,8.0,0.0,8,23.5,-5.5,-0.6,93.7,-0.9
10185,9/28/2019,springfield, ma,44140,"springfield, ma",86,7.7,-17.4,-5,-7.7,13.4,2.5,-32.4,0.6
10186,9/28/2019,des moines-west des moines, ia,19780,"des moines-west des moines, ia",87,-6.1,3.5,-4,-5.6,1.4,-0.1,9.7,6.7
10187,9/28/2019,lakeland-winter haven, fl,29460,"lakeland-winter haven, fl",88,3.7,8.9,7,11.7,34.7,1.5,-22.8,1.3
10188,9/28/2019,palm bay-melbourne-titusville, fl,37340,"palm bay-melbourne-titusville, fl",89,4.9,-13.8,3,5.0,-5.5,0.6,14.7,0.2
10189,9/28/2019,mcallen-edinburg-mission, tx,32580,"mcallen-edinburg-mission, tx",90,0.5,1.6,-2,-2.1,42.9,1.4,-17.6,0.7
10190,9/28/2019,scranton--wilkes-barre--hazleton, pa,42540,"scranton--wilkes-barre--hazleton, pa",91,3.5,-12.9,-2,-2.2,5.4,1.1,-14.0,1.2
10191,9/28/2019,harrisburg-carlisle, pa,25420,"harrisburg-carlisle, pa",92,6.8,-28.2,-14,-19.7,-25.9,0.2,1.6,1.2
10192,9/28/2019,youngstown-warren-boardman, oh-pa,49660,"youngstown-warren-boardman, oh-pa",93,8.3,-5.7,3,4.4,3.2,0.5,4.3,0.0
10193,9/28/2019,augusta-richmond county, ga-sc,12260,"augusta-richmond county, ga-sc",94,10.7,-14.6,-9,-10.2,-5.8,0.5,795.0,0.9
10194,9/28/2019,stockton-lodi, ca,44700,"stockton-lodi, ca",95,7.3,-2.9,3,7.7,2.3,0.5,29.1,7.3
10195,9/28/2019,chattanooga, tn-ga,16860,"chattanooga, tn-ga",96,7.8,-1.3,-1,-1.6,29.6,1.8,-9.0,-0.2
10196,9/28/2019,portland-south portland, me,38860,"portland-south portland, me",97,8.8,-16.0,-4,-5.6,-13.2,0.2,1.2,-0.5
10197,9/28/2019,durham-chapel hill, nc,20500,"durham-chapel hill, nc",98,0.8,6.8,-2,-2.8,-9.2,-1.2,-8.8,2.7
10198,9/28/2019,spokane-spokane valley, wa,44060,"spokane-spokane valley, wa",99,8.4,-7.2,-1,-2.0,10.7,1.7,-12.7,-0.5
10199,9/28/2019,jackson, ms,27140,"jackson, ms",100,4.2,-13.1,2,2.3,-1.6,0.6,12.2,-0.6
10200,9/21/2019,new york-newark-jersey city, ny-nj-pa,35620,"new york-newark-jersey city, ny-nj-pa",1,3.7,1.3,-4,-5.6,3.2,0.1,-15.0,0.5
10201,9/21/2019,los angeles-long beach-anaheim, ca,31080,"los angeles-long beach-anaheim, ca",2,13.3,5.7,10,25.0,5.7,0.0,4.5,-1.6
10202,9/21/2019,chicago-naperville-elgin, il-in-wi,16980,"chicago-naperville-elgin, il-in-wi",3,0.7,3.3,0,0.0,7.3,0.3,11.5,0.3
10203,9/21/2019,dallas-fort worth-arlington, tx,19100,"dallas-fort worth-arlington, tx",4,-0.6,8.4,0,0.0,13.1,0.3,18.8,0.4
10204,9/21/2019,philadelphia-camden-wilmington, pa-nj-de-md,37980,"philadelphia-camden-wilmington, pa-nj-de-md",5,12.8,-17.9,-1,-1.6,-18.9,-0.1,-12.5,0.3
10205,9/21/2019,washington-arlington-alexandria, dc-va-md-wv,47900,"washington-arlington-alexandria, dc-va-md-wv",6,5.8,-17.8,-3,-6.4,-6.6,1.3,-13.8,-0.5
10206,9/21/2019,houston-the woodlands-sugar land, tx,26420,"houston-the woodlands-sugar land, tx",7,-1.6,3.0,-1,-1.7,-0.4,-0.2,-2.4,0.3
10207,9/21/2019,miami-fort lauderdale-west palm beach, fl,33100,"miami-fort lauderdale-west palm beach, fl",8,0.3,-2.5,6,6.5,-1.8,0.0,25.4,-0.2
10208,9/21/2019,atlanta-sandy springs-roswell, ga,12060,"atlanta-sandy springs-roswell, ga",9,-0.5,14.7,1,1.9,15.2,0.0,-6.8,0.7
10209,9/21/2019,boston-cambridge-newton, ma-nh,14460,"boston-cambridge-newton, ma-nh",10,6.5,1.0,4,8.9,5.0,0.4,20.2,-0.7
10210,9/21/2019,san francisco-oakland-hayward, ca,41860,"san francisco-oakland-hayward, ca",11,4.5,4.2,3,11.1,-3.9,-1.1,-24.5,-0.3
10211,9/21/2019,detroit-warren-dearborn, mi,19820,"detroit-warren-dearborn, mi",12,0.0,9.3,8,21.1,15.1,0.5,-22.1,-2.8
10212,9/21/2019,phoenix-mesa-scottsdale, az,38060,"phoenix-mesa-scottsdale, az",13,11.6,-17.2,-4,-8.3,-9.4,0.9,-31.0,-1.5
10213,9/21/2019,seattle-tacoma-bellevue, wa,42660,"seattle-tacoma-bellevue, wa",14,8.9,-14.9,6,16.7,-23.7,-1.1,1.0,-1.3
10214,9/21/2019,minneapolis-st. paul-bloomington, mn-wi,33460,"minneapolis-st. paul-bloomington, mn-wi",15,-2.9,20.3,-1,-2.3,24.1,0.3,-21.3,-0.9
10215,9/21/2019,riverside-san bernardino-ontario, ca,40140,"riverside-san bernardino-ontario, ca",16,2.7,-6.4,3,6.3,16.3,1.9,-11.3,-0.6
10216,9/21/2019,tampa-st. petersburg-clearwater, fl,45300,"tampa-st. petersburg-clearwater, fl",17,5.6,-2.9,2,3.4,-2.3,0.0,-30.3,1.1
10217,9/21/2019,san diego-carlsbad, ca,41740,"san diego-carlsbad, ca",18,8.2,-14.4,6,16.7,-21.6,-0.9,-17.8,-1.4
10218,9/21/2019,st. louis, mo-il,41180,"st. louis, mo-il",19,3.2,-10.4,0,0.0,8.7,1.5,27.9,-0.5
10219,9/21/2019,denver-aurora-lakewood, co,19740,"denver-aurora-lakewood, co",20,1.0,12.2,6,16.7,2.4,-1.0,4.6,-0.3
10220,9/21/2019,baltimore-columbia-towson, md,12580,"baltimore-columbia-towson, md",21,2.8,-7.2,-1,-1.9,2.6,0.8,-8.8,-0.6
10221,9/21/2019,pittsburgh, pa,38300,"pittsburgh, pa",22,8.1,-10.1,-6,-8.6,-3.0,0.5,-2.9,1.0
10222,9/21/2019,portland-vancouver-hillsboro, or-wa,38900,"portland-vancouver-hillsboro, or-wa",23,-1.1,-5.9,3,6.5,-7.9,-0.2,44.9,0.2
10223,9/21/2019,charlotte-concord-gastonia, nc-sc,16740,"charlotte-concord-gastonia, nc-sc",24,0.9,-7.3,-3,-5.1,4.3,1.0,-15.5,1.1
10224,9/21/2019,orlando-kissimmee-sanford, fl,36740,"orlando-kissimmee-sanford, fl",25,3.6,-4.5,2,3.2,9.0,1.1,8.1,-1.7
10225,9/21/2019,cleveland-elyria, oh,17460,"cleveland-elyria, oh",26,4.3,-3.3,-4,-6.3,8.6,0.9,21.1,-0.2
10226,9/21/2019,cincinnati, oh-ky-in,17140,"cincinnati, oh-ky-in",27,7.6,-14.9,-3,-5.9,7.7,2.2,-12.1,0.2
10227,9/21/2019,san antonio-new braunfels, tx,41700,"san antonio-new braunfels, tx",28,-0.2,17.9,4,6.5,73.2,3.1,895.7,1.5
10228,9/21/2019,sacramento--roseville--arden-arcade, ca,40900,"sacramento--roseville--arden-arcade, ca",29,10.0,-6.5,2,4.7,2.6,0.9,-6.0,9.9
10229,9/21/2019,kansas city, mo-ks,28140,"kansas city, mo-ks",30,1.4,-1.3,-7,-11.9,19.7,1.8,-7.7,1.0
10230,9/21/2019,columbus, oh,18140,"columbus, oh",31,4.4,-6.9,-4,-8.5,8.0,1.5,-3.7,0.3
10231,9/21/2019,indianapolis-carmel-anderson, in,26900,"indianapolis-carmel-anderson, in",32,5.6,6.0,7,13.7,6.8,0.1,24.1,1.3
10232,9/21/2019,las vegas-henderson-paradise, nv,29820,"las vegas-henderson-paradise, nv",33,-3.0,25.6,12,33.3,-3.0,-2.5,-11.9,-0.2
10233,9/21/2019,austin-round rock, tx,12420,"austin-round rock, tx",34,-1.0,-4.6,2,3.4,24.2,2.1,-15.8,-0.4
10234,9/21/2019,nashville-davidson--murfreesboro--franklin, tn,34980,"nashville-davidson--murfreesboro--franklin, tn",35,1.8,-11.6,-2,-5.1,5.5,1.7,26.3,-0.6
10235,9/21/2019,san jose-sunnyvale-santa clara, ca,41940,"san jose-sunnyvale-santa clara, ca",36,1.2,9.7,8,26.7,-14.0,-3.1,74.1,-0.4
10236,9/21/2019,virginia beach-norfolk-newport news, va-nc,47260,"virginia beach-norfolk-newport news, va-nc",37,5.2,-13.7,-4,-6.3,1.2,1.1,-1.6,-0.9
10237,9/21/2019,milwaukee-waukesha-west allis, wi,33340,"milwaukee-waukesha-west allis, wi",38,11.1,-1.8,-2,-4.3,35.8,3.3,-22.5,-0.9
10238,9/21/2019,providence-warwick, ri-ma,39300,"providence-warwick, ri-ma",39,1.9,-12.4,1,2.0,-5.1,0.7,1.6,-1.1
10239,9/21/2019,jacksonville, fl,27260,"jacksonville, fl",40,1.9,-2.2,1,1.4,9.9,0.8,-23.5,-2.2
10240,9/21/2019,oklahoma city, ok,36420,"oklahoma city, ok",41,6.7,-17.9,-8,-13.6,-20.2,-0.2,4.4,-0.2
10241,9/21/2019,louisville/jefferson county, ky-in,31140,"louisville/jefferson county, ky-in",42,-2.9,2.2,-6,-12.0,2.8,0.1,-22.4,0.7
10242,9/21/2019,memphis, tn-ms-ar,32820,"memphis, tn-ms-ar",43,8.8,-11.5,-6,-9.4,18.0,2.6,5.1,0.5
10243,9/21/2019,new orleans-metairie, la,35380,"new orleans-metairie, la",44,3.6,-1.7,0,0.0,12.9,0.9,17.9,0.3
10244,9/21/2019,richmond, va,40060,"richmond, va",45,3.9,-0.5,-1,-1.8,10.6,0.9,160.6,0.1
10245,9/21/2019,buffalo-cheektowaga-niagara falls, ny,15380,"buffalo-cheektowaga-niagara falls, ny",46,1.0,-11.6,-2,-4.4,-6.1,0.6,-6.4,-0.4
10246,9/21/2019,hartford-west hartford-east hartford, ct,25540,"hartford-west hartford-east hartford, ct",47,3.9,-11.4,-7,-9.9,-2.1,0.6,-8.0,0.4
10247,9/21/2019,raleigh, nc,39580,"raleigh, nc",48,1.1,1.2,-10,-14.9,0.0,-0.1,-17.1,-0.1
10248,9/21/2019,birmingham-hoover, al,13820,"birmingham-hoover, al",49,13.3,-12.4,-8,-11.1,19.5,2.1,-9.1,-1.6
10249,9/21/2019,rochester, ny,40380,"rochester, ny",50,11.8,-20.0,-8,-16.0,17.5,3.7,-8.9,0.5
10250,9/21/2019,tucson, az,46060,"tucson, az",51,3.9,-13.8,-3,-5.8,5.6,2.1,-7.9,0.2
10251,9/21/2019,salt lake city, ut,41620,"salt lake city, ut",52,2.2,3.9,10,27.8,-5.3,-1.0,-2.0,-1.7
10252,9/21/2019,grand rapids-wyoming, mi,24340,"grand rapids-wyoming, mi",53,3.7,5.3,0,0.0,31.1,2.3,-31.0,1.4
10253,9/21/2019,tulsa, ok,46140,"tulsa, ok",54,14.0,-25.5,-4,-6.6,-16.5,0.8,-7.7,0.6
10254,9/21/2019,albany-schenectady-troy, ny,10580,"albany-schenectady-troy, ny",55,1.2,-4.1,-8,-9.8,11.4,0.9,-22.9,0.6
10255,9/21/2019,albuquerque, nm,10740,"albuquerque, nm",56,8.0,-20.3,-9,-15.0,9.5,2.6,-17.0,0.4
10256,9/21/2019,worcester, ma-ct,49340,"worcester, ma-ct",57,7.7,-10.2,4,7.5,6.1,1.4,-24.9,-1.9
10257,9/21/2019,omaha-council bluffs, ne-ia,36540,"omaha-council bluffs, ne-ia",58,0.3,-7.0,-1,-2.7,25.3,3.4,-9.0,0.1
10258,9/21/2019,knoxville, tn,28940,"knoxville, tn",59,12.3,-13.6,-2,-3.0,21.2,2.6,11.1,1.9
10259,9/21/2019,bridgeport-stamford-norwalk, ct,14860,"bridgeport-stamford-norwalk, ct",60,-6.6,-5.4,-4,-4.0,10.5,0.7,45.1,0.0
10260,9/21/2019,greenville-anderson-mauldin, sc,24860,"greenville-anderson-mauldin, sc",61,3.8,-0.5,-2,-3.0,17.5,1.2,-9.6,1.6
10261,9/21/2019,new haven-milford, ct,35300,"new haven-milford, ct",62,-1.9,-11.7,-4,-5.5,-9.5,0.1,10.8,1.1
10262,9/21/2019,north port-sarasota-bradenton, fl,35840,"north port-sarasota-bradenton, fl",63,1.5,-5.1,-2,-2.3,13.2,1.0,-16.5,0.2
10263,9/21/2019,dayton, oh,19380,"dayton, oh",64,11.0,-18.1,-3,-6.0,3.4,2.4,28.1,-1.1
10264,9/21/2019,urban honolulu, hi,46520,"urban honolulu, hi",65,-1.4,12.7,-1,-1.6,19.7,0.4,-2.2,-0.1
10265,9/21/2019,allentown-bethlehem-easton, pa-nj,10900,"allentown-bethlehem-easton, pa-nj",66,0.0,-4.9,5,7.7,-9.2,-0.3,78.0,-2.3
10266,9/21/2019,baton rouge, la,12940,"baton rouge, la",67,0.7,7.5,2,2.6,10.4,0.1,4.8,-0.6
10267,9/21/2019,columbia, sc,17900,"columbia, sc",68,2.2,-10.7,-11,-16.2,48.2,3.3,34.8,-0.1
10268,9/21/2019,greensboro-high point, nc,24660,"greensboro-high point, nc",69,6.1,-10.2,-10,-13.9,53.9,4.4,-16.8,0.7
10269,9/21/2019,fresno, ca,23420,"fresno, ca",70,6.4,-3.5,4,9.1,11.1,1.4,529.0,-1.6
10270,9/21/2019,little rock-north little rock-conway, ar,30780,"little rock-north little rock-conway, ar",71,8.1,-17.7,-3,-4.7,-14.6,0.3,-25.8,-0.8
10271,9/21/2019,charleston-north charleston, sc,16700,"charleston-north charleston, sc",72,3.6,0.4,-1,-1.2,28.4,1.5,-2.1,-0.8
10272,9/21/2019,akron, oh,10420,"akron, oh",73,4.6,-9.0,-5,-9.3,-3.1,0.5,-7.3,1.2
10273,9/21/2019,cape coral-fort myers, fl,15980,"cape coral-fort myers, fl",74,1.0,-6.6,2,2.2,3.2,0.5,-25.0,-0.7
10274,9/21/2019,el paso, tx,21340,"el paso, tx",75,8.7,-17.5,-12,-15.4,-9.3,0.6,-32.4,0.6
10275,9/21/2019,oxnard-thousand oaks-ventura, ca,37100,"oxnard-thousand oaks-ventura, ca",76,11.4,-15.9,9,19.6,1.9,1.7,-42.3,-1.1
10276,9/21/2019,colorado springs, co,17820,"colorado springs, co",77,14.2,-8.6,4,9.1,37.5,5.0,11.2,-0.4
10277,9/21/2019,madison, wi,31540,"madison, wi",78,2.9,2.0,-3,-5.3,24.8,1.6,-15.6,-0.6
10278,9/21/2019,bakersfield, ca,12540,"bakersfield, ca",79,2.0,-12.3,-1,-2.0,-2.0,0.9,40.0,1.1
10279,9/21/2019,syracuse, ny,45060,"syracuse, ny",80,11.4,-12.4,-4,-6.0,-1.7,0.9,-21.0,-0.9
10280,9/21/2019,winston-salem, nc,49180,"winston-salem, nc",81,14.6,-11.0,-4,-5.8,30.7,2.7,3.4,1.6
10281,9/21/2019,deltona-daytona beach-ormond beach, fl,19660,"deltona-daytona beach-ormond beach, fl",82,-2.4,-2.3,5,6.9,7.0,0.6,61.7,-0.8
10282,9/21/2019,wichita, ks,48620,"wichita, ks",83,9.5,-12.2,6,11.5,10.4,2.1,11.0,-0.8
10283,9/21/2019,toledo, oh,45780,"toledo, oh",84,14.4,-16.9,2,3.8,-13.1,0.4,-13.0,0.7
10284,9/21/2019,boise city, id,14260,"boise city, id",85,7.7,0.9,10,31.3,3.7,0.3,57.0,-2.7
10285,9/21/2019,springfield, ma,44140,"springfield, ma",86,9.6,-16.9,-5,-7.8,12.0,2.4,-39.7,-2.2
10286,9/21/2019,des moines-west des moines, ia,19780,"des moines-west des moines, ia",87,-5.7,5.0,-3,-4.5,4.6,0.0,7.7,6.4
10287,9/21/2019,lakeland-winter haven, fl,29460,"lakeland-winter haven, fl",88,0.7,9.6,6,10.2,28.0,1.2,-5.2,-0.1
10288,9/21/2019,palm bay-melbourne-titusville, fl,37340,"palm bay-melbourne-titusville, fl",89,3.6,-11.7,4,6.8,-3.4,0.7,-28.9,-1.1
10289,9/21/2019,mcallen-edinburg-mission, tx,32580,"mcallen-edinburg-mission, tx",90,0.0,-0.4,-5,-5.1,14.0,0.6,-13.1,0.5
10290,9/21/2019,scranton--wilkes-barre--hazleton, pa,42540,"scranton--wilkes-barre--hazleton, pa",91,3.5,-14.7,-2,-2.3,-2.2,0.7,-1.3,0.0
10291,9/21/2019,harrisburg-carlisle, pa,25420,"harrisburg-carlisle, pa",92,7.2,-25.9,-13,-18.3,-15.5,1.0,-4.1,0.6
10292,9/21/2019,youngstown-warren-boardman, oh-pa,49660,"youngstown-warren-boardman, oh-pa",93,2.7,-3.6,0,0.0,-7.5,-0.3,41.1,0.6
10293,9/21/2019,augusta-richmond county, ga-sc,12260,"augusta-richmond county, ga-sc",94,9.3,-12.0,-8,-9.4,1.0,0.9,585.7,0.6
10294,9/21/2019,stockton-lodi, ca,44700,"stockton-lodi, ca",95,7.5,3.0,2,5.3,11.0,0.8,139.5,8.2
10295,9/21/2019,chattanooga, tn-ga,16860,"chattanooga, tn-ga",96,8.3,-4.5,2,3.2,13.2,1.2,-20.3,-0.5
10296,9/21/2019,portland-south portland, me,38860,"portland-south portland, me",97,8.5,-15.8,-5,-7.0,-5.3,0.9,-12.6,0.5
10297,9/21/2019,durham-chapel hill, nc,20500,"durham-chapel hill, nc",98,0.0,9.1,-6,-8.5,22.1,0.9,-1.7,1.1
10298,9/21/2019,spokane-spokane valley, wa,44060,"spokane-spokane valley, wa",99,7.8,-5.8,-4,-8.2,3.1,0.9,1.5,0.6
10299,9/21/2019,jackson, ms,27140,"jackson, ms",100,2.8,-11.5,1,1.2,-0.8,0.6,16.4,-0.1
10300,9/14/2019,new york-newark-jersey city, ny-nj-pa,35620,"new york-newark-jersey city, ny-nj-pa",1,2.8,2.8,1,1.4,30.0,1.7,-8.7,0.4
10301,9/14/2019,los angeles-long beach-anaheim, ca,31080,"los angeles-long beach-anaheim, ca",2,13.3,7.3,13,33.3,7.8,0.0,12.6,-1.7
10302,9/14/2019,chicago-naperville-elgin, il-in-wi,16980,"chicago-naperville-elgin, il-in-wi",3,1.8,2.3,0,0.0,4.6,0.2,26.0,0.2
10303,9/14/2019,dallas-fort worth-arlington, tx,19100,"dallas-fort worth-arlington, tx",4,0.0,6.8,3,5.7,12.0,0.4,23.8,0.4
10304,9/14/2019,philadelphia-camden-wilmington, pa-nj-de-md,37980,"philadelphia-camden-wilmington, pa-nj-de-md",5,13.5,-17.7,-1,-1.6,-16.2,0.1,-8.5,0.5
10305,9/14/2019,washington-arlington-alexandria, dc-va-md-wv,47900,"washington-arlington-alexandria, dc-va-md-wv",6,5.6,-18.6,-3,-6.4,0.8,2.1,-19.4,0.3
10306,9/14/2019,houston-the woodlands-sugar land, tx,26420,"houston-the woodlands-sugar land, tx",7,-2.5,2.8,0,0.0,14.3,0.7,6.3,1.2
10307,9/14/2019,miami-fort lauderdale-west palm beach, fl,33100,"miami-fort lauderdale-west palm beach, fl",8,0.3,-3.0,6,6.5,-8.2,-0.3,29.4,0.0
10308,9/14/2019,atlanta-sandy springs-roswell, ga,12060,"atlanta-sandy springs-roswell, ga",9,-0.6,13.7,3,5.8,13.9,0.0,4.2,0.8
10309,9/14/2019,boston-cambridge-newton, ma-nh,14460,"boston-cambridge-newton, ma-nh",10,5.5,-1.7,6,13.3,-1.5,0.0,25.1,-0.5
10310,9/14/2019,san francisco-oakland-hayward, ca,41860,"san francisco-oakland-hayward, ca",11,4.4,0.5,7,26.9,-4.5,-0.7,13.3,1.2
10311,9/14/2019,detroit-warren-dearborn, mi,19820,"detroit-warren-dearborn, mi",12,1.7,-40.3,3,7.0,-86.5,-24.0,-20.4,3.7
10312,9/14/2019,phoenix-mesa-scottsdale, az,38060,"phoenix-mesa-scottsdale, az",13,13.0,-18.2,-2,-4.2,-8.1,1.2,-28.9,-0.7
10313,9/14/2019,seattle-tacoma-bellevue, wa,42660,"seattle-tacoma-bellevue, wa",14,8.9,-15.6,2,5.6,-23.5,-1.2,11.3,-1.9
10314,9/14/2019,minneapolis-st. paul-bloomington, mn-wi,33460,"minneapolis-st. paul-bloomington, mn-wi",15,-2.9,16.0,0,0.0,8.7,-0.7,-12.7,-1.2
10315,9/14/2019,riverside-san bernardino-ontario, ca,40140,"riverside-san bernardino-ontario, ca",16,2.8,-9.4,9,18.8,-8.1,0.1,-3.8,-1.1
10316,9/14/2019,tampa-st. petersburg-clearwater, fl,45300,"tampa-st. petersburg-clearwater, fl",17,5.0,-3.8,2,3.4,-14.5,-1.0,-24.9,-0.7
10317,9/14/2019,san diego-carlsbad, ca,41740,"san diego-carlsbad, ca",18,7.4,-15.3,6,16.7,-14.6,0.1,-12.7,-1.7
10318,9/14/2019,st. louis, mo-il,41180,"st. louis, mo-il",19,2.9,-13.2,1,1.6,-3.6,0.8,38.5,-0.5
10319,9/14/2019,denver-aurora-lakewood, co,19740,"denver-aurora-lakewood, co",20,1.2,10.6,6,16.7,5.1,-0.6,1.1,1.9
10320,9/14/2019,baltimore-columbia-towson, md,12580,"baltimore-columbia-towson, md",21,3.1,-8.6,2,3.7,-8.3,0.0,-3.9,1.2
10321,9/14/2019,pittsburgh, pa,38300,"pittsburgh, pa",22,8.1,-11.0,-5,-7.2,12.3,1.6,-3.5,0.1
10322,9/14/2019,portland-vancouver-hillsboro, or-wa,38900,"portland-vancouver-hillsboro, or-wa",23,-1.1,-4.4,4,8.9,-3.9,0.0,-1.4,0.2
10323,9/14/2019,charlotte-concord-gastonia, nc-sc,16740,"charlotte-concord-gastonia, nc-sc",24,0.0,-6.2,-2,-3.4,32.9,2.6,-15.7,3.2
10324,9/14/2019,orlando-kissimmee-sanford, fl,36740,"orlando-kissimmee-sanford, fl",25,3.3,-6.4,4,6.5,-2.4,0.3,9.9,-0.9
10325,9/14/2019,cleveland-elyria, oh,17460,"cleveland-elyria, oh",26,8.1,-4.7,-2,-3.3,12.5,1.3,6.0,1.0
10326,9/14/2019,cincinnati, oh-ky-in,17140,"cincinnati, oh-ky-in",27,6.5,-16.5,-2,-3.9,-6.8,1.0,-9.1,0.3
10327,9/14/2019,san antonio-new braunfels, tx,41700,"san antonio-new braunfels, tx",28,-0.9,25.1,10,16.7,20.6,-0.2,900.0,-0.2
10328,9/14/2019,sacramento--roseville--arden-arcade, ca,40900,"sacramento--roseville--arden-arcade, ca",29,10.0,-8.6,5,12.5,-8.2,0.0,5.3,9.2
10329,9/14/2019,kansas city, mo-ks,28140,"kansas city, mo-ks",30,3.4,-3.5,-4,-6.9,8.8,1.0,-4.4,-0.3
10330,9/14/2019,columbus, oh,18140,"columbus, oh",31,7.0,-9.6,-1,-2.2,-3.8,0.7,-1.5,0.2
10331,9/14/2019,indianapolis-carmel-anderson, in,26900,"indianapolis-carmel-anderson, in",32,-4.0,34.5,1,2.0,0.3,-2.4,64.6,-2.8
10332,9/14/2019,las vegas-henderson-paradise, nv,29820,"las vegas-henderson-paradise, nv",33,-3.0,31.2,13,36.1,-17.3,-4.5,6.7,-0.1
10333,9/14/2019,austin-round rock, tx,12420,"austin-round rock, tx",34,-0.6,-5.9,3,5.3,11.9,1.3,-9.9,-0.9
10334,9/14/2019,nashville-davidson--murfreesboro--franklin, tn,34980,"nashville-davidson--murfreesboro--franklin, tn",35,2.3,-12.4,-1,-2.6,-4.6,0.9,55.1,-0.4
10335,9/14/2019,san jose-sunnyvale-santa clara, ca,41940,"san jose-sunnyvale-santa clara, ca",36,0.9,6.5,11,36.7,-29.1,-5.2,12.1,1.8
10336,9/14/2019,virginia beach-norfolk-newport news, va-nc,47260,"virginia beach-norfolk-newport news, va-nc",37,5.3,-12.7,-4,-6.3,29.9,2.3,-6.0,3.4
10337,9/14/2019,milwaukee-waukesha-west allis, wi,33340,"milwaukee-waukesha-west allis, wi",38,9.9,-6.2,1,2.3,2.1,0.8,-8.9,0.4
10338,9/14/2019,providence-warwick, ri-ma,39300,"providence-warwick, ri-ma",39,3.8,-13.1,5,9.8,-6.6,0.7,-1.9,-0.9
10339,9/14/2019,jacksonville, fl,27260,"jacksonville, fl",40,0.8,-4.2,5,7.5,9.5,0.9,-3.2,0.4
10340,9/14/2019,oklahoma city, ok,36420,"oklahoma city, ok",41,6.4,-18.3,-9,-15.3,-10.7,0.6,13.7,-0.7
10341,9/14/2019,louisville/jefferson county, ky-in,31140,"louisville/jefferson county, ky-in",42,-2.1,0.6,-1,-2.2,15.7,1.4,-15.3,0.2
10342,9/14/2019,memphis, tn-ms-ar,32820,"memphis, tn-ms-ar",43,9.7,-12.9,0,0.0,-8.9,0.3,25.4,-0.8
