,month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
784,202005,nevada,nv,346000.0,0.0029,0.0328,11358,0.0256,-0.10400000000000001,56.0,0.24444444399999998,0.287356322,3996,0.0483,-0.3227,276,0.2778,-0.1882,3140,0.163,-0.4021,1671,0.0957,-0.5172,184.875,0.0016,0.0423,1880.0,0.0053,-0.009000000000000001,589145.0572,-0.0048,0.0362,13029,0.0341,-0.1927,0.147120972,0.0094,-0.1259
785,202005,new jersey,nj,409900.0,0.0273,0.0525,33200,-0.0163,-0.3445,76.0,0.1875,0.5670103089999999,11832,0.7787,-0.3974,320,0.4035,-0.2857,5228,0.4442,-0.6209,5810,1.5799,2.4338,80.375,-0.0023,1.1723,861.0,-0.0143,0.4115,594478.8611,-0.0094,0.0656,39010,0.0836,-0.2547,0.175,0.1083,0.1416
786,202005,delaware,de,336530.0,0.0097,0.0518,3426,-0.0209,-0.2867,92.0,0.12883435599999998,0.226666667,1040,0.3131,-0.3401,132,0.1379,-0.175,516,0.4494,-0.5376,518,0.2886,-0.03,157.13686869999998,0.0035,0.0578,1992.0,0.0099,0.0179,445395.1026,0.0138,0.0609,3944,0.011000000000000001,-0.261,0.151196731,0.0363,0.04
787,202005,south dakota,sd,249900.0,0.0,0.0339,3477,0.0208,-0.0772,52.0,0.02970297,0.181818182,1316,0.1384,-0.1455,12,-0.4,-0.625,436,0.172,-0.2534,777,0.278,1.8885,130.7433694,0.0038,0.0686,1940.0,-0.0005,-0.0324,320187.3295,0.0012,0.0528,4254,0.0598,0.0538,0.22346850699999998,0.045,0.1521
788,202005,oregon,or,439900.0,0.0326,0.0254,12092,-0.0303,-0.2332,60.0,0.237113402,0.379310345,5384,0.1245,-0.3719,1332,-0.0593,3.3247,3864,0.1338,-0.2394,8521,0.2525,2.7112,224.9375,0.0089,0.0245,2000.0,0.0246,0.0065,574899.9115,0.0302,0.0243,20613,0.0695,0.141,0.704680781,0.1591,0.5591
789,202005,tennessee,tn,314900.0,0.05,0.0678,20157,-0.0532,-0.2365,59.0,0.11320754699999999,0.191919192,9084,0.1767,-0.2364,788,0.5154,0.21600000000000003,4648,0.1597,-0.3439,12660,0.2346,0.0358,138.121547,0.0275,0.0848,2022.0,0.011000000000000001,-0.0246,435490.2289,0.0523,0.0876,32817,0.0404,-0.1503,0.628069653,0.1464,0.1652
790,202005,connecticut,ct,387900.0,0.0235,0.0344,15618,-0.0207,-0.3309,71.0,0.154471545,0.33962264200000003,5128,0.7185,-0.3096,156,0.4444,0.3448,2188,0.3181,-0.593,121,0.0254,0.0168,178.52182539999998,0.018000000000000002,-0.009000000000000001,2148.0,0.0156,0.0367,790154.583,0.0392,0.0369,15739,-0.0204,-0.3292,0.007747471,0.0003,0.0026
791,202005,utah,ut,449000.0,0.0322,0.0774,10058,-0.036000000000000004,-0.1527,57.0,0.175257732,0.14,4796,0.096,-0.1926,432,0.2857,-0.1563,2544,0.0308,-0.3117,8492,0.1994,0.0513,175.4631134,0.0231,0.13,2597.0,0.0083,-0.0417,749619.0926,0.027000000000000003,0.1132,18550,0.0592,-0.0701,0.8443030420000001,0.1658,0.1638
792,202005,arizona,az,366990.0,0.0244,0.0441,19299,-0.0612,-0.2492,56.0,0.287356322,0.037037037,8392,-0.0433,-0.2571,708,0.3015,-0.2063,6580,0.0148,-0.3762,15078,0.134,-0.1263,187.65625,0.0219,0.0863,2041.0,0.0064,-0.0343,582562.5101,0.0449,0.0566,34377,0.0155,-0.1998,0.7812840040000001,0.1345,0.1099
793,202005,new hampshire,nh,384900.0,0.0322,0.1,3622,-0.0025,-0.299,66.0,0.055999999999999994,0.32,1880,0.6041,-0.3472,96,0.5,0.3333,608,0.2459,-0.4759,1858,0.1336,-0.2094,185.4075159,0.0102,0.083,2000.0,0.0215,-0.0074,489153.7309,0.0319,0.0644,5480,0.0398,-0.271,0.512976256,0.0616,0.0582
794,202005,maryland,md,356990.0,0.0273,0.0201,13879,-0.015,-0.3412,62.0,0.203883495,0.425287356,6212,0.1783,-0.4151,452,0.4675,0.2021,3480,0.1328,-0.5151,3157,0.2217,-0.0988,173.992674,0.0174,0.0284,1898.0,0.0125,-0.0209,480820.3484,0.0369,0.0421,17036,0.0216,-0.3066,0.22746595600000002,0.0441,0.0612
795,202005,kansas,ks,210000.0,0.0707,0.0518,7005,-0.0676,-0.2877,74.0,0.08029197099999999,0.286956522,2740,0.16699999999999998,-0.317,128,0.0323,0.1852,1544,0.195,-0.4071,5624,0.151,3.0028,98.58522344,0.027999999999999997,0.0515,2040.0,0.02,-0.0007,299544.5841,0.0371,0.0512,12629,0.0185,0.1236,0.802855103,0.1525,0.66
796,202005,mississippi,ms,212200.0,0.0351,0.0382,8518,-0.0665,-0.2056,94.0,0.08045977,0.175,2192,0.1785,-0.2938,144,0.3846,0.125,1516,0.3206,-0.3244,3714,0.1854,0.2607,100.0285878,0.0131,0.0776,2000.0,0.002,0.0201,271527.2262,0.0211,0.0352,12232,-0.0021,-0.1051,0.436017845,0.0927,0.1613
797,202005,virginia,va,349950.0,0.0296,0.0338,25591,-0.0466,-0.2764,60.0,0.176470588,0.22448979600000002,10276,0.0166,-0.3586,696,0.1918,0.061,5092,0.035,-0.4367,12050,0.1202,0.0735,154.8125,0.0149,0.0485,2176.0,0.0171,-0.0025,498045.4313,0.0511,0.0867,37641,0.0011,-0.1921,0.470868665,0.0701,0.1535
798,202005,arkansas,ar,199900.0,0.0046,0.0342,10876,-0.0726,-0.2739,81.0,0.04516129,0.08,3172,0.1169,-0.2469,104,0.0833,-0.0714,1608,0.0894,-0.4611,3991,0.1508,0.2511,100.7653061,0.0086,0.0545,1948.0,0.0052,0.0138,272954.5947,0.0256,0.0314,14867,-0.0217,-0.1817,0.36695476299999996,0.0713,0.154
799,202005,hawaii,hi,629000.0,0.002,-0.0968,6693,0.1982,0.1026,80.0,0.012658228,0.045751634000000006,1324,0.1655,-0.2511,56,0.75,0.1667,692,0.0359,-0.4365,665,-0.0235,-0.355,509.43396229999996,-0.0185,0.0041,1214.0,0.0058,-0.1067,1147202.288,-0.0935,-0.1468,7358,0.1741,0.0362,0.09935753800000001,-0.0226,-0.0705
800,202005,indiana,in,229900.0,0.0696,0.0573,12642,-0.0823,-0.2406,64.0,0.113043478,0.267326733,6100,0.2804,-0.2783,200,-0.1803,-0.0385,3492,0.1563,-0.348,7543,0.2237,-0.0544,105.19736840000002,0.0273,0.0768,1992.0,0.0247,-0.024,290790.3199,0.0575,0.0184,20185,0.0123,-0.1803,0.596661921,0.1492,0.1175
801,202005,louisiana,la,239900.0,0.0232,0.0356,15605,-0.0547,-0.195,88.0,0.1,0.173333333,4020,0.3035,-0.2334,128,-0.3469,-0.5224,3268,0.4184,-0.3642,6349,0.171,0.5365,121.78690870000001,0.015,0.0389,1937.0,0.0068,0.0195,314845.6335,0.0274,0.0233,21954,0.0011,-0.0664,0.406856777,0.0784,0.1937
802,202005,north dakota,nd,239000.0,0.0175,-0.0038,3001,0.0249,-0.1785,73.0,-0.039473684,0.303571429,984,0.3667,-0.2657,20,-0.5455,-0.5,664,0.4955,-0.2622,1029,0.2783,3.2346,113.5869565,0.0069,0.0144,2117.0,0.0052,-0.0096,277134.6573,0.0103,-0.0245,4030,0.0796,0.0344,0.342885705,0.068,0.2764
803,202005,montana,mt,379988.0,0.0433,0.0555,5020,-0.0067,-0.2433,92.0,-0.075376884,0.10179640699999999,1620,0.4781,-0.2845,52,-0.1875,0.0,628,0.3193,-0.4164,2570,0.1987,0.2209,184.8884166,0.0246,0.1021,2166.0,0.0195,-0.0087,678781.7553,0.0272,0.1114,7590,0.0545,-0.1315,0.511952191,0.0877,0.1946
804,202005,california,ca,619999.0,0.0509,0.0745,65249,0.0476,-0.2333,59.0,0.156862745,0.456790123,33428,0.4109,-0.2958,1388,-0.0198,-0.2601,14632,0.3872,-0.4401,37207,0.1083,-0.1326,338.25,0.0527,0.0852,1866.0,0.0114,-0.0032,1253754.636,0.0291,0.1562,102456,0.0689,-0.1995,0.570230961,0.0312,0.0662
805,202005,rhode island,ri,399900.0,0.0125,0.0737,2314,-0.0157,-0.3572,63.0,0.145454545,0.384615385,1116,0.3223,-0.4259,20,1.5,0.6667,404,0.4853,-0.519,1989,0.0518,-0.2523,236.6370809,0.0158,0.0884,1722.0,0.0204,0.0352,677151.878,0.0305,0.1291,4303,0.0144,-0.3126,0.859550562,0.0552,0.1207
806,202005,new mexico,nm,272300.0,0.0338,0.0681,6147,-0.0336,-0.2269,80.0,0.088435374,0.151079137,1848,0.1726,-0.3226,84,-0.2222,-0.2759,1056,0.1379,-0.3514,3018,0.0903,-0.1792,135.1351351,0.0167,0.0723,1968.0,0.0077,0.0085,392794.9473,0.0259,0.027999999999999997,9165,0.0039,-0.2118,0.490971205,0.0558,0.0285
807,202005,texas,tx,299990.0,0.0171,0.0,91723,-0.0283,-0.127,65.0,0.120689655,0.20370370399999999,35772,0.2284,-0.1644,3556,0.4941,-0.1911,24260,0.2152,-0.3011,46331,0.2151,0.0027,137.03125,0.0179,0.0381,2202.0,0.0126,-0.0353,431579.9115,0.0479,0.0129,138054,0.0418,-0.0874,0.505118673,0.1012,0.0653
808,202005,colorado,co,500000.0,0.0004,0.0429,20210,0.1074,-0.128,58.0,0.12621359199999999,0.303370787,10600,0.7411,-0.2044,476,0.0721,-0.2699,6088,1.3893,-0.1733,11126,0.1858,-0.2804,209.5,-0.0053,0.0614,2418.0,0.0207,0.0002,879416.2092,-0.0361,0.0229,31336,0.134,-0.18899999999999997,0.550519545,0.0364,-0.1166
809,202005,iowa,ia,222500.0,0.0349,0.016,12776,-0.0379,-0.0399,74.0,0.042253520999999995,0.345454545,4164,0.1134,-0.2108,284,-0.1446,-0.1744,3056,0.1369,-0.2252,7405,0.3256,0.3766,127.4678112,0.0098,0.0135,1639.0,0.0089,-0.0073,256226.0985,0.0271,0.0048,20181,0.0698,0.08,0.579602379,0.1589,0.1754
810,202005,illinois,il,244900.0,0.0423,-0.0843,45232,-0.0186,-0.1384,73.0,0.089552239,0.622222222,16880,0.3609,-0.3132,244,0.0,-0.3146,10316,0.3065,-0.3966,24535,0.0612,-0.1389,119.125,0.028999999999999998,-0.0535,1738.0,0.0128,-0.0239,362902.849,0.0396,-0.0579,69767,0.008,-0.1386,0.542425716,0.0408,-0.0003
811,202005,vermont,vt,299000.0,0.0093,0.0382,3282,-0.0313,-0.284,156.0,-0.093023256,0.130434783,768,1.7429,-0.4164,36,0.5,0.2857,312,0.95,-0.5465,823,0.2139,-0.0906,151.8361582,0.0093,0.0599,1990.0,0.0008,-0.0117,439727.1965,0.0065,0.0799,4105,0.0096,-0.2521,0.250761731,0.0506,0.0533
812,202005,missouri,mo,225000.0,0.0541,0.0468,16927,-0.061,-0.2314,73.0,0.114503817,0.237288136,6476,0.1393,-0.2958,288,0.0909,-0.2421,3316,0.1142,-0.4361,12460,0.1797,0.2275,111.66666670000001,0.0308,0.017,1847.0,0.0224,0.0278,301839.3807,0.0511,0.057999999999999996,29387,0.0279,-0.0867,0.736102085,0.1502,0.2752
813,202005,alaska,ak,304000.0,0.0393,0.021,2447,0.063,-0.2459,66.0,-0.014925373,0.15789473699999998,904,0.3373,-0.2042,32,0.6,-0.2727,628,0.4811,-0.3745,91,-0.0521,,172.5978648,0.0086,0.0272,1750.0,0.0133,-0.0107,347939.5796,0.0335,0.0493,2538,0.0584,-0.2179,0.037188394,-0.0045,0.0372
814,202005,west virginia,wv,170000.0,0.0059,-0.0283,5683,-0.0591,-0.266,96.0,0.032258065,0.192546584,1396,0.1405,-0.3501,48,-0.3333,-0.2,960,0.2973,-0.4074,2175,0.1744,0.0533,83.33333333,-0.0024,-0.0364,1645.0,0.0055,-0.0208,238637.9664,0.0232,0.0065,7858,-0.0043,-0.1987,0.38272039399999996,0.0761,0.11599999999999999
815,202005,nebraska,ne,255000.0,0.0318,0.0136,4718,-0.0534,-0.0747,67.0,0.08064516099999999,0.7179487179999999,2124,0.2583,-0.218,120,0.1111,0.4286,764,0.0495,-0.3203,4365,0.1526,8.6358,119.4174757,0.026000000000000002,0.0119,1977.0,0.0196,-0.0088,301001.9886,0.0362,0.0174,9083,0.0356,0.636,0.9251801609999999,0.1653,0.8363
816,202004,delaware,de,333292.5,0.0072,0.0547,3499,-0.0272,-0.2558,81.5,-0.006097561,0.072368421,792,-0.3465,-0.47200000000000003,116,-0.4082,-0.42,356,-0.4472,-0.6411,402,-0.2055,-0.1483,156.59340659999998,0.0065,0.0567,1972.5,0.0013,0.0181,439334.8149,-0.0009,0.0484,3901,-0.0492,-0.24600000000000002,0.11488996900000001,-0.0258,0.0145
817,202004,new jersey,nj,399000.0,-0.0023,0.0614,33749,-0.0684,-0.2958,64.0,0.29292929300000004,0.30612244899999996,6652,-0.5266,-0.6621,228,-0.3294,-0.4673,3620,-0.4265,-0.6852,2252,-0.1315,0.5084,80.56318681,0.1991,1.4321,873.5,0.1199,0.5205,600134.6026,0.0299,0.0846,36001,-0.0726,-0.2715,0.066727903,-0.0048,0.0356
818,202004,kansas,ks,196125.0,0.035,0.0325,7513,-0.0134,-0.2223,68.5,0.02238806,0.096,2348,-0.2173,-0.4194,124,-0.1143,0.0,1292,-0.1781,-0.479,4886,-0.0115,2.8594,95.90174906,0.0281,0.0474,2000.0,0.0111,0.0023,288817.8372,0.0159,0.0409,12399,-0.0127,0.1347,0.650339412,0.0012,0.5193
819,202004,virginia,va,339900.0,0.0059,0.0302,26843,0.0657,-0.1975,51.0,-0.009708738,0.00990099,10108,-0.2463,-0.2876,584,-0.2626,-0.1205,4920,-0.0089,-0.3422,10757,0.0327,0.0444,152.53645830000002,0.0062,0.0389,2139.5,0.0009,-0.0081,473827.7727,-0.0073,0.0511,37600,0.0561,-0.1406,0.400737622,-0.0128,0.0928
820,202004,idaho,id,384950.0,0.0067,0.1174,6272,0.1628,-0.0935,43.5,-0.09375,-0.084210526,2456,-0.2016,-0.2494,140,-0.2045,-0.2857,1372,0.212,0.0239,555,-0.2764,-0.2313,184.118895,0.0113,0.1173,2180.0,0.0021,0.0179,602138.7744,-0.0254,0.0788,6827,0.1081,-0.1065,0.08848852,-0.0537,-0.0159
821,202004,arkansas,ar,198992.5,0.026000000000000002,0.0479,11728,-0.0125,-0.2157,77.5,0.033333333,-0.006410256,2840,-0.22399999999999998,-0.3649,96,-0.3143,-0.3684,1476,-0.1872,-0.4759,3468,-0.0499,0.0902,99.90189873,0.0117,0.0549,1938.0,0.0057,0.0278,266149.0201,0.0057,0.025,15196,-0.0213,-0.162,0.295702592,-0.0116,0.083
822,202004,massachusetts,ma,550000.0,-0.0169,0.0186,12694,-0.0066,-0.235,55.0,0.23595505600000002,0.23595505600000002,4332,-0.4558,-0.5709,136,-0.32,-0.1905,1800,-0.3034,-0.6124,2091,-0.3572,-0.3652,278.244258,-0.0067,0.0344,1953.0,-0.0028,-0.0218,880015.7031,-0.0163,0.0472,14785,-0.0777,-0.2565,0.164723491,-0.0899,-0.0338
823,202004,california,ca,589950.0,-0.0167,0.0368,62282,0.044000000000000004,-0.2097,51.0,0.159090909,0.2,23692,-0.2765,-0.48200000000000004,1416,-0.0757,-0.1324,10548,-0.1586,-0.5299,33572,-0.2644,-0.1797,321.3203125,-0.0169,0.0342,1845.0,-0.0184,-0.0043,1218316.5459999999,-0.0605,0.1399,95854,-0.0896,-0.1994,0.539032144,-0.226,0.0198
824,202004,vermont,vt,296250.0,0.0219,0.0251,3388,-0.044000000000000004,-0.2242,172.0,0.023809524,-0.033707865,280,-0.5808,-0.6698,24,0.2,0.2,160,-0.5556,-0.6774,678,-0.1525,-0.2391,150.4421176,0.0095,0.0559,1988.5,0.0008,-0.0097,436906.3998,0.0117,0.0512,4066,-0.064,-0.2267,0.20011806399999998,-0.0256,-0.0039
825,202004,pennsylvania,pa,229900.0,-0.0002,0.0455,28590,-0.0689,-0.2975,83.0,0.169014085,0.276923077,3836,-0.6821,-0.7755,256,-0.4839,-0.5705,1744,-0.7214,-0.8336,7707,-0.2379,-0.3588,112.0625,-0.0105,0.1647,1680.0,-0.0065,0.1141,338461.7189,-0.0022,0.0719,36297,-0.1108,-0.3114,0.26956978,-0.0598,-0.0258
826,202004,iowa,ia,215000.0,0.0168,-0.0194,13279,0.0084,0.0521,71.0,0.14516129,0.044117647,3740,-0.1988,-0.2638,332,0.3387,0.4821,2688,-0.087,-0.1642,5586,0.0143,0.1852,126.22553899999998,0.0098,0.0065,1624.5,0.0062,-0.0128,249470.4613,0.0139,-0.013999999999999999,18865,0.0101,0.0883,0.420664207,0.0025,0.0473
827,202004,new york,ny,499499.5,0.0085,0.0231,63838,0.1,-0.0527,58.0,-0.265822785,-0.10769230800000001,7500,-0.5439,-0.6623,280,-0.4444,-0.5333,3016,-0.6077,-0.7575,30640,0.1607,1.5041,187.5,0.1148,0.1596,1519.5,0.0458,0.0076,1131616.472,0.034,0.033,94478,0.11900000000000001,0.1866,0.479964911,0.0251,0.2984
828,202004,mississippi,ms,205000.0,0.0,0.0255,9125,-0.0181,-0.1446,87.0,-0.054347825999999995,0.080745342,1860,-0.2901,-0.3338,104,-0.3333,0.1304,1148,-0.2326,-0.4427,3133,-0.0163,0.1126,98.73593173,0.0067,0.0839,1996.0,-0.002,0.0305,265909.5547,0.0014,0.0223,12258,-0.0176,-0.0909,0.343342466,0.0006,0.0794
829,202004,alaska,ak,292500.0,0.0002,-0.0135,2302,0.0468,-0.2215,67.0,-0.014705882,0.11666666699999999,676,-0.1592,-0.3764,20,-0.2857,-0.7222,424,-0.0364,-0.5602,96,-0.0588,,171.128002,0.004,0.0149,1727.0,0.0064,-0.0157,336673.8582,0.0068,0.0207,2398,0.0422,-0.18899999999999997,0.041702867000000005,-0.0047,0.0417
830,202004,alabama,al,249000.0,0.0226,0.0621,18647,0.0044,-0.1728,71.0,0.014285714,-0.02739726,4848,-0.2315,-0.2929,512,-0.1409,0.1228,2688,-0.2449,-0.3984,5177,-0.0628,0.8929,111.7925,0.0117,0.0522,2021.5,0.0002,0.0169,320436.1044,0.005,0.0387,23824,-0.011000000000000001,-0.0574,0.277631791,-0.0199,0.1563
831,202004,new hampshire,nh,372900.0,0.0106,0.0702,3631,0.0289,-0.2193,62.5,0.050420168,-0.031007752000000003,1172,-0.3233,-0.4922,64,-0.1579,-0.1579,488,-0.1469,-0.4078,1639,-0.0515,-0.2423,183.5374361,0.0151,0.0801,1958.0,-0.001,-0.021,474050.7378,-0.0009,0.0449,5270,0.0025,-0.2266,0.451390801,-0.0383,-0.0137
832,202004,new mexico,nm,263400.0,0.0053,0.0538,6361,0.0161,-0.1573,73.5,-0.039215686,-0.057692308,1576,-0.2394,-0.35200000000000004,108,0.5882,0.8,928,-0.1042,-0.373,2768,-0.0871,-0.1935,132.9138527,0.0122,0.0667,1953.0,-0.0051,-0.002,382867.8791,-0.0068,0.0301,9129,-0.0175,-0.1686,0.435151706,-0.0492,-0.0195
833,202004,hawaii,hi,627750.0,-0.0474,-0.1006,5586,-0.0092,-0.0927,79.0,0.0063694269999999996,0.046357616,1136,-0.297,-0.3932,32,-0.3333,-0.3333,668,-0.386,-0.4814,681,-0.3414,-0.3758,519.0380937,-0.0167,0.0122,1207.0,-0.0375,-0.1063,1265467.711,-0.0511,-0.0572,6267,-0.0607,-0.1353,0.121911923,-0.0615,-0.0553
834,202004,utah,ut,435000.0,-0.0332,0.0482,10434,0.1745,-0.0781,48.5,-0.11818181800000001,-0.14159292,4376,-0.0966,-0.2015,336,-0.2696,-0.475,2468,0.2854,-0.1817,7080,-0.0445,-0.0815,171.5047279,-0.0156,0.11699999999999999,2575.5,-0.0153,-0.0484,729894.9293,-0.111,0.0689,17514,0.0749,-0.0795,0.678550891,-0.1555,-0.0025
835,202004,south carolina,sc,280450.0,-0.0045,-0.0158,26070,0.0278,-0.1135,72.0,0.021276596000000002,0.006993007,6124,-0.2984,-0.3343,924,0.0948,0.0267,4652,-0.1985,-0.3592,10702,-0.095,-0.0598,127.71875,-0.0066,0.1565,1738.0,-0.0122,0.0862,421899.8795,-0.0098,-0.0077,36772,-0.0113,-0.0985,0.410510165,-0.0557,0.0235
836,202004,north dakota,nd,234900.0,0.0271,-0.0204,2928,0.0317,-0.1226,76.0,-0.055900621,0.062937063,720,-0.2035,-0.3706,44,-0.0833,0.5714,444,-0.1654,-0.2885,805,-0.0935,3.0452,112.80716909999998,0.0159,0.0056,2106.0,0.0077,-0.006999999999999999,274315.7914,0.0083,-0.0402,3733,0.0019,0.0557,0.274931694,-0.038,0.2153
837,202004,maryland,md,347500.0,0.0014,0.0221,14091,-0.0075,-0.275,51.5,0.131868132,0.18390804600000002,5272,-0.3272,-0.4958,308,-0.379,-0.287,3072,-0.157,-0.4937,2584,-0.1404,-0.2449,171.0195279,0.0067,0.0177,1874.5,-0.0048,-0.0206,463710.49,-0.0064,0.0183,16675,-0.0307,-0.2705,0.183379462,-0.0284,0.0073
838,202004,oklahoma,ok,224950.0,0.023,0.0893,12454,0.0093,-0.1628,58.5,0.026315789,0.026315789,3884,-0.2073,-0.2989,188,0.3824,0.175,2132,-0.1205,-0.4188,2848,-0.0504,-0.1066,110.0681561,0.0102,0.0743,1934.0,0.0073,-0.0021,292576.5264,0.0144,0.0593,15302,-0.0023,-0.1529,0.228681548,-0.0144,0.0144
839,202004,nevada,nv,345000.0,-0.0127,0.0456,11074,0.1821,-0.0467,45.0,0.071428571,0.011235955,3812,-0.2214,-0.4217,216,-0.3571,-0.1148,2700,0.1139,-0.4042,1525,-0.163,-0.5431,184.5817448,-0.0011,0.0452,1870.0,-0.015,-0.0005,592003.3832,-0.048,0.0415,12599,0.1259,-0.1575,0.137709951,-0.0568,-0.1496
840,202004,oregon,or,426000.0,-0.006999999999999999,0.0024,12470,0.1419,-0.1491,48.5,-0.049019608,-0.03,4788,-0.2351,-0.3331,1416,0.0114,3.1163,3408,-0.0769,-0.1116,6803,-0.1378,2.2272,222.9421931,0.0029,0.0205,1952.0,-0.0013,-0.0125,558061.8342,-0.0169,-0.0019,19273,0.0246,0.1497,0.545549318,-0.177,0.4017
841,202004,district of columbia,dc,685000.0,-0.0213,0.0539,1264,0.0934,-0.0946,36.0,0.2,0.28571428600000004,616,-0.2903,-0.4815,16,0.3333,-0.3333,244,-0.0896,-0.3441,252,-0.122,-0.2478,517.4025228999999,-0.0093,0.0485,1342.0,-0.0331,-0.0566,1015233.332,-0.07200000000000001,0.0272,1516,0.0506,-0.1242,0.199367089,-0.0489,-0.0406
842,202004,michigan,mi,229000.0,0.022000000000000002,0.018000000000000002,27034,-0.0257,-0.1598,74.0,0.12121212099999999,0.38317757,4244,-0.6449,-0.7312,208,-0.5,-0.514,1456,-0.7515,-0.8032,7856,-0.2011,0.3934,130.7858715,0.0177,0.0394,1670.0,0.0063,-0.0162,322436.3804,0.0073,0.0184,34890,-0.0716,-0.0774,0.29059702600000004,-0.0638,0.1154
843,202004,louisiana,la,234450.0,0.0179,0.0198,16508,-0.0108,-0.1467,80.0,0.032258065,0.045751634000000006,3084,-0.3929,-0.4119,196,-0.4842,0.1136,2304,-0.3535,-0.5313,5422,-0.0841,0.3319,119.9828854,0.0065,0.0274,1924.0,0.0016,0.0185,306458.8192,0.0042,0.0089,21930,-0.03,-0.0635,0.328446814,-0.0263,0.11800000000000001
844,202004,indiana,in,214950.0,0.026000000000000002,0.0263,13776,0.0115,-0.1422,57.5,-0.041666667000000004,0.0,4764,-0.2894,-0.3951,244,0.3556,0.1509,3020,-0.1498,-0.3729,6164,-0.0988,-0.1511,102.4006065,0.0178,0.062,1944.0,0.0018,-0.0295,274969.9431,0.0041,-0.016,19940,-0.0254,-0.145,0.447444832,-0.0548,-0.0047
845,202004,illinois,il,234950.0,-0.0188,-0.0963,46091,-0.0334,-0.0687,67.0,0.107438017,0.456521739,12404,-0.3586,-0.4885,244,-0.2278,-0.2907,7896,-0.2337,-0.4517,23120,-0.1202,-0.1432,115.765625,-0.0071,-0.0637,1716.0,-0.0081,-0.0253,349064.8938,-0.025,-0.0919,69211,-0.0642,-0.095,0.501616368,-0.0495,-0.0436
846,202004,ohio,oh,195250.0,0.032,0.0317,21521,-0.016,-0.2223,57.5,0.026785714,0.15,8060,-0.2972,-0.4426,372,-0.0313,0.069,4944,-0.1727,-0.3525,17621,-0.0529,-0.0998,97.80085784,0.015,0.015,1704.0,0.0059,0.0188,274517.297,0.0136,0.0163,39142,-0.033,-0.1715,0.818781655,-0.0319,0.1114
847,202004,south dakota,sd,249900.0,0.013999999999999999,0.0275,3406,0.0913,0.0047,50.5,-0.144067797,-0.047169811,1156,-0.0302,-0.0069,20,0.6667,0.25,372,0.0109,-0.1389,608,-0.0098,1.632,130.24326580000002,0.0152,0.0716,1941.0,0.0096,-0.0372,319811.5233,0.0103,0.0543,4014,0.0747,0.1085,0.17850851399999998,-0.0182,0.1104
848,202004,missouri,mo,213445.0,0.0191,0.0237,18026,0.006,-0.1539,65.5,-0.057553957,0.0234375,5684,-0.2218,-0.3723,264,-0.1951,-0.0833,2976,-0.1603,-0.4485,10562,-0.0475,0.0943,108.3314862,-0.0084,0.0044,1806.5,0.0137,0.0235,287152.9335,0.0028,0.0264,28588,-0.0145,-0.0765,0.5859314320000001,-0.0329,0.1329
849,202004,washington,wa,474497.5,0.0032,-0.001,13130,0.1048,-0.1233,39.5,0.012820513,0.234375,6304,-0.3023,-0.3936,600,-0.1892,0.5957,2528,0.1206,-0.3255,10597,-0.0664,0.0199,233.41149199999998,0.0118,0.0496,2022.5,0.0015,-0.0316,648038.4959,-0.0153,-0.0308,23727,0.0212,-0.0647,0.807083016,-0.1481,0.1134
850,202004,tennessee,tn,299900.0,0.0098,0.0345,21290,0.045,-0.1642,53.0,-0.027522936,0.019230768999999998,7720,-0.1955,-0.2951,520,-0.3264,-0.1333,4008,-0.0989,-0.3741,10254,-0.0623,-0.1269,134.42983869999998,0.0245,0.0675,2000.0,0.0,-0.0244,413837.5214,-0.0033,0.0487,31544,0.0075,-0.1524,0.48163457,-0.0551,0.0206
851,202004,nebraska,ne,247150.0,0.03,-0.0184,4984,0.0203,0.1019,62.0,0.016393443,0.8787878790000001,1688,-0.2327,-0.3508,108,-0.1,-0.325,728,-0.1034,-0.3333,3787,0.0593,8.539,116.39659099999999,-0.0111,-0.0276,1939.0,0.0149,0.0123,290488.8771,-0.0693,-0.0059,8771,0.0368,0.7827,0.759831461,0.027999999999999997,0.6721
852,202004,georgia,ga,299900.0,0.0,0.0288,59536,0.0635,-0.1511,56.5,0.018018018,0.027272727000000004,19660,-0.2244,-0.3122,1776,-0.2423,-0.0883,11636,-0.0904,-0.3554,28146,-0.1105,-0.1342,115.34765619999999,0.0071,0.0891,2043.5,-0.009000000000000001,0.0217,408892.0951,-0.0149,0.0282,87682,0.0007,-0.1458,0.47275598,-0.0925,0.0092
