month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202108,39017,"butler, oh",241950,-0.0691,-0.1716,352,0.2265,-0.0951,22,-0.083333333,-0.476190476,372,0.1625,0.1625,4,-0.6667,-0.6667,136,0.7,0.5455,814,-0.0355,-0.1294,121.9845561,0.055,0.1861,1307.5,-0.0627,-0.074,306705.689,-0.038,-0.1172,1166,0.0309,-0.1193,2.3125,-0.6283,-0.0911
202108,29097,"jasper, mo",184900,0.1206,0.0278,294,0.028,-0.1576,30.5,-0.016129032,-0.306818182,204,-0.1356,0.2143,4,,,84,0.4,-0.125,504,-0.0156,0.1326,102.0665465,0.0501,0.1543,1826,0.0616,-0.0879,279552.3033,0.0241,0.1949,798,0,0.005,1.714285714,-0.0759,0.4392
202108,51069,"frederick, va",418900,-0.0144,0.1767,176,0,-0.0588,50.5,0.231707317,-0.288732394,136,0.0625,0.4167,4,-0.5,-0.9091,44,-0.1538,0.5714,284,0.0035,1.3279,188.0820519,0.0243,0.1705,2165.5,0.0162,0.0007,468179.4035,0.0067,0.1068,460,0.0022,0.4887,1.613636364,0.0057,0.9612
202108,48277,"lamar, tx",229900,0.045,0.1641,110,0.1111,-0.1473,36,0.2,-0.485714286,84,0.05,0.75,0,,,32,0,0.3333,128,0.1532,0.1636,0,,,0,,,285979.0028,0.0164,0.2283,238,0.1333,-0.0042,1.163636364,0.0424,0.3109
202108,13135,"gwinnett, ga",399450,0.0113,0.1578,2086,0.067,-0.3816,31,0.148148148,-0.311111111,2188,-0.0807,0.0243,128,0.1852,-0.7377,656,-0.0889,-0.3279,3905,-0.0315,-0.108,149.6486938,0.0169,0.2283,2225,-0.012,-0.0794,524415.2831,-0.0002,0.1656,5991,0.0007,-0.2271,1.872003835,-0.1904,0.574
202108,37093,"hoke, nc",232400,-0.0111,0.0043,56,0.3023,0.098,41.5,0.0375,0.012195122,76,0.1176,0.5833,4,0,,8,1,0,246,-0.0646,-0.0277,118.3755302,0.0216,0.1257,1950,0,-0.0714,232408.3016,-0.0468,0.0184,302,-0.0131,-0.0066,4.392857143,-1.7234,-0.5679
202108,1089,"madison, al",319999.5,0,0.0227,396,0.2492,-0.4949,14.5,0.45,-0.704081633,456,0.0556,0.1287,20,0,-0.8571,152,0.7273,-0.2083,7,1.3333,6,143.3622946,0.0039,0.175,2320,0.0004,-0.1042,423523.2497,-0.0025,0.0829,403,0.2594,-0.4866,0.017676768,0.0082,0.0164
202108,6025,"imperial, ca",316000,-0.0424,0.121,86,0.2286,-0.0115,27,0.08,-0.386363636,68,-0.1053,-0.0556,4,,0,20,0.25,0.6667,162,-0.0414,1.1316,194.8708567,-0.0046,0.1856,1697,-0.0157,0.0508,362640.7758,-0.0459,0.2672,248,0.0377,0.5215,1.88372093,-0.5306,1.0102
202108,39003,"allen, oh",79950,0.2319,-0.4972,254,0.0539,0.2038,52.5,1.282608696,0.166666667,116,0.0357,-0.0645,0,,,64,0.1429,0.2308,206,-0.0283,0.2795,65.36614005,0.1786,-0.3139,1424,0.023,-0.1248,153658.8582,0.0611,-0.2366,460,0.0155,0.2366,0.811023622,-0.0686,0.048
202108,22099,"st. martin, la",190000,0,-0.208,42,0.0769,-0.5333,50.5,-0.047169811,-0.536697248,24,1,0,0,,,12,0,-0.5714,41,-0.0238,-0.2115,115.1796459,-0.0332,0.084,1788,0.0599,-0.1038,262382.324,0.0221,0.0271,83,0.0247,-0.4155,0.976190476,-0.1007,0.3984
202108,17029,"coles, il",80000,-0.0588,-0.116,85,0.1039,-0.4688,49,0,-0.328767123,28,-0.3636,-0.2222,0,,,16,-0.4286,-0.6,23,-0.08,-0.3784,59.65073529,0.0067,-0.0015,1392,-0.0595,-0.146,113284.5256,-0.0885,-0.0083,108,0.0588,-0.4518,0.270588235,-0.0541,0.0393
202108,37147,"pitt, nc",244450,-0.0059,-0.0943,173,0.1533,-0.2638,33,-0.131578947,-0.410714286,164,-0.0238,0.2813,8,0,0,40,0.4286,-0.375,521,0.0156,0.0547,122.7105476,-0.0184,0.0804,2010,0.002,-0.1829,285920.4609,-0.1049,-0.1345,694,0.0468,-0.048,3.011560694,-0.4084,0.9094
202108,31109,"lancaster, ne",337450,-0.0236,0.0257,639,-0.0031,-0.0575,68.5,-0.048611111,-0.048611111,364,-0.0521,0.1519,12,-0.25,-0.6667,100,0.1905,0,1001,-0.0138,0.1285,146.1441602,0.0043,0.1048,2221,-0.0085,-0.0761,404704.0633,-0.0222,0.0437,1640,-0.0097,0.0479,1.566510172,-0.017,0.2583
202108,21037,"campbell, ky",394500,-0.0374,0.2367,208,0.1886,0.5182,41.5,-0.056818182,0.064102564,128,0.1852,0.28,8,,1,68,0.3077,-0.0556,233,-0.068,0.0495,175.4087163,-0.0132,0.422,1567,0.0077,0.1659,438116.7718,-0.0115,0.1412,441,0.0376,0.2284,1.120192308,-0.3084,-0.5002
202108,36021,"columbia, ny",497000,-0.0533,-0.0964,406,0.0125,-0.3735,78.5,0.090277778,0.154411765,96,-0.1111,-0.4146,4,0,-0.6667,72,-0.1,-0.4375,256,-0.0192,-0.3519,243.1350114,-0.0125,0.1329,2048,-0.0519,-0.1495,836906.6429,-0.0254,-0.0717,662,0,-0.3653,0.630541872,-0.0203,0.021
202108,6071,"san bernardino, ca",496500,0.003,0.1513,3418,0.032,0.1303,34,0.0625,-0.276595745,2908,-0.0149,0.1632,164,-0.0889,-0.4143,944,0.198,0.5733,4331,-0.0139,-0.2039,298.4773759,0.0018,0.2334,1720,0.0088,-0.0851,625310.565,-0.0108,0.0276,7749,0.0058,-0.0845,1.267115272,-0.059,-0.5318
202108,1003,"baldwin, al",448950,-0.0021,0.2134,1342,0.11,-0.414,35.5,0.14516129,-0.506944444,748,-0.1422,0.0275,60,0.0714,-0.5714,396,-0.0294,-0.2143,1578,-0.0119,0.0981,241.3467894,0.0199,0.4745,1932,-0.0046,-0.0497,618022.881,-0.0257,0.1959,2920,0.0406,-0.2165,1.17585693,-0.1451,0.5483
202108,13067,"cobb, ga",416590,-0.0198,0.0415,2150,0.0327,-0.3401,32.5,0.083333333,-0.244186047,2076,-0.017,0.0097,88,0.1579,-0.6452,708,-0.1767,-0.2976,3178,-0.0804,-0.1066,165.4965982,0.0031,0.1853,2068.5,-0.0397,-0.1122,544631.6099,-0.0024,0.1157,5328,-0.0379,-0.2182,1.478139535,-0.1818,0.3864
202108,49045,"tooele, ut",487500,-0.015,0.242,107,0.2738,0.0808,17.5,0.029411765,-0.270833333,120,-0.0909,0.25,8,-0.3333,-0.3333,72,1.5714,1.5714,234,0.0308,-0.1136,168.7581887,-0.0073,0.2815,2899,-0.015,-0.0445,512495.8568,0.0103,0.3007,341,0.0965,-0.0606,2.186915888,-0.5155,-0.4798
202108,42003,"allegheny, pa",242450,-0.0302,-0.1448,2320,0.055,-0.0569,42.5,0.118421053,-0.166666667,1412,-0.0855,0.0537,20,-0.4444,-0.2857,952,0.1333,0.1174,2671,-0.023,-0.1196,134.4351573,-0.0388,0.0223,1345,-0.0225,-0.0324,376942.1009,-0.0599,-0.0759,4991,0.0118,-0.0916,1.151293103,-0.092,-0.082
202108,47155,"sevier, tn",599250,-0.0011,0.3497,609,-0.0193,-0.153,43,0.102564103,-0.394366197,348,-0.0114,0.5536,8,-0.7143,-0.3333,240,-0.0769,0.7143,1047,0.0684,0.6385,297.5977891,-0.0247,0.4599,2124,0.0114,-0.0765,1004585.719,0.0093,0.2587,1656,0.0344,0.2194,1.719211823,0.1411,0.8305
202108,29187,"st. francois, mo",177450,0.1098,-0.0136,115,0.1058,0.0455,41,0.108108108,-0.18,76,0,0.9,0,,,44,0.1,0.375,133,0.1565,-0.0764,115.5382186,0.0497,0.1343,1596.5,0.0394,-0.0259,234894.8809,0.0333,-0.13,248,0.1324,-0.0236,1.156521739,0.0508,-0.1526
202108,22033,"east baton rouge, la",300445,-0.0462,0.056,915,-0.0087,-0.4554,50,0.063829787,-0.411764706,400,-0.1736,-0.1453,24,-0.1429,-0.7,284,0.0923,-0.4496,981,-0.0866,-0.0344,154.4185341,-0.0004,0.0913,2015,-0.0113,-0.001,470517.6789,0.0216,0.241,1896,-0.0506,-0.2967,1.072131148,-0.0915,0.4674
202108,47059,"greene, tn",357450,0.0516,0.4304,153,0.0066,0.0066,39,0,-0.35,56,-0.44,-0.2632,0,,-1,68,0.5455,0.7,120,-0.084,-0.2453,160.4344411,0.0434,0.3408,1846.5,-0.0317,-0.0443,452766.9208,0.0562,0.37,273,-0.0353,-0.1222,0.784313725,-0.0775,-0.2617
202108,18095,"madison, in",164950,0.1004,0.1004,160,0.0063,0.0959,32,0,-0.346938776,148,-0.0513,0.5417,0,-1,-1,76,0.1875,0.5833,272,0.088,0.0462,97.70353504,0.0174,0.2185,1710,0.0376,-0.0573,196592.7444,0.0648,0.0432,432,0.0562,0.064,1.7,0.1277,-0.0808
202108,13073,"columbia, ga",341950,0.0362,0.1436,263,0.0562,-0.3061,36.5,0.042857143,-0.170454545,228,-0.2083,0.0179,4,-0.6667,-0.8889,88,0.6923,0.4667,720,-0.027,0.0542,130.4072977,0.0018,0.1506,2573,-0.0008,-0.0481,385764.6034,-0.0009,0.0873,983,-0.0061,-0.0744,2.737642586,-0.2342,0.9355
202108,35061,"valencia, nm",324750,0.031,0.2495,100,0.2346,-0.0826,43,0,-0.317460317,80,0.25,0.3333,0,-1,,32,0.1429,1,213,0.024,0.0095,153.143159,0.0468,0.1186,2100,0.0135,0.0096,385991.5556,0.0211,0.2236,313,0.083,-0.0219,2.13,-0.4379,0.1942
202108,25017,"middlesex, ma",699450,-0.0006,-0.0662,1539,0.0046,-0.2059,26,0.130434783,-0.212121212,1480,-0.119,-0.0773,28,0.1667,-0.2222,432,-0.069,-0.3292,403,-0.045,-0.2051,379.7043011,-0.0153,0.0299,1876,0.0005,-0.1067,1007455.249,-0.026,-0.0957,1942,-0.0061,-0.2057,0.26185835,-0.0136,0.0002
202108,9015,"windham, ct",317000,-0.0063,0.1962,181,0.071,-0.3271,33.5,0.522727273,-0.255555556,132,-0.0571,-0.0833,4,,0,56,0.2727,0.4,306,-0.0097,42.7143,190.5849602,0.0992,0.2397,1793,-0.0202,0.0547,394130.6347,-0.0095,0.1166,487,0.0188,0.7645,1.690607735,-0.1378,1.6646
202108,12069,"lake, fl",367000,0.044,0.2833,738,0.1114,-0.4529,34,0,-0.451612903,644,0.1259,0.0952,52,-0.1333,-0.48,268,0.1552,-0.2947,1138,0.0787,-0.0485,182.5198413,0.0096,0.2143,1972,0.0123,0.0181,466427.1076,0.0218,0.2224,1876,0.0913,-0.2629,1.54200542,-0.0469,0.6554
202108,48203,"harrison, tx",239900,0,0.0435,86,-0.1134,-0.4069,48.5,0.347222222,-0.335616438,40,-0.3333,0,0,,,24,-0.4,-0.1429,56,-0.0175,0.12,108.3530162,0.0336,-0.0165,2077,0.0303,-0.0249,414359.7539,0.0092,0.495,142,-0.0779,-0.2718,0.651162791,0.0635,0.3063
202108,1073,"jefferson, al",242400,-0.03,-0.0913,1147,0.0591,-0.2745,38,0.151515152,-0.283018868,936,-0.0085,0.1759,28,0.1667,-0.3636,288,-0.0526,-0.3846,1887,0.0021,0.0334,125.7987101,-0.0053,0.0232,1716.5,-0.0146,-0.1274,324203.7859,-0.0056,-0.0479,3034,0.0229,-0.1095,1.64516129,-0.0935,0.4902
202108,45007,"anderson, sc",274900,0.0181,0.0996,317,0.1201,-0.3784,41,0.025,-0.280701754,228,0.0364,-0.0656,32,0.6,-0.3333,72,0.2,-0.2174,671,-0.0161,0.0452,0,,,0,,,398144.6459,-0.0114,0.0675,988,0.0238,-0.1424,2.116719243,-0.2932,0.8579
202108,17183,"vermilion, il",87750,-0.0085,-0.0085,326,0.0188,-0.1911,655.5,0.050480769,1.276041667,72,0.8,-0.0526,0,,,40,0.4286,-0.2308,52,-0.0545,0.1556,57.13556619,-0.0034,0.0048,1559,-0.0183,-0.0353,114501.8105,-0.0303,-0.0153,378,0.008,-0.1563,0.159509202,-0.0124,0.0478
202108,1069,"houston, al",215000,-0.0444,-0.0023,191,0.1863,-0.3839,34,0.259259259,-0.346153846,132,0.2692,0,4,0,-0.75,72,0.2857,0.0588,43,0,-0.1887,102.1729163,-0.0219,0.0574,2095,0.0038,-0.0109,277094.749,-0.0396,0.0289,234,0.1471,-0.3554,0.22513089,-0.0419,0.0542
202108,27053,"hennepin, mn",369000,-0.016,-0.0775,2741,0.0868,-0.1167,29,0,-0.171428571,2300,0.007,-0.0369,36,-0.25,-0.5,1116,0.213,0.1625,2734,-0.054,-0.008,204.634009,-0.0174,0.025,1837.5,-0.0105,-0.0948,546690.4181,-0.0178,-0.1143,5475,0.0116,-0.0655,0.997446188,-0.1485,0.1093
202108,37057,"davidson, nc",239990,0.0004,-0.0397,172,0.3543,0.1097,29,-0.194444444,-0.121212121,168,0.2353,0.4,0,-1,-1,60,0.6667,0.25,298,-0.0165,1.2239,0,,,0,,,278222.9812,-0.0093,0.0012,470,0.093,0.6263,1.73255814,-0.6533,0.868
202108,21067,"fayette, ky",307400,-0.0238,-0.1461,332,0.0473,-0.3897,36.5,-0.013513514,-0.284313725,276,-0.1375,-0.0143,0,-1,-1,144,0.3333,-0.3208,820,-0.0191,-0.0661,158.5462623,-0.021,0.0286,2029,0.0145,-0.1546,485698.3585,0.0052,-0.0183,1152,-0.0009,-0.1899,2.469879518,-0.1673,0.8559
202108,51177,"spotsylvania, va",432500,-0.0057,0.0813,243,0.0658,0.1912,37,0.193548387,0.121212121,224,-0.0968,0.2174,16,-0.4286,1,80,0.1765,0.8182,388,-0.0372,2.0551,182.7296174,0.0125,0.1569,2256,-0.0363,-0.1389,513997.5317,-0.0244,0.0498,631,0,0.9063,1.596707819,-0.1708,0.9742
202108,42041,"cumberland, pa",330200,0.1007,0.083,303,-0.0319,-0.2786,44,0.073170732,0.073170732,260,-0.0152,0,8,0,-0.7778,100,0.0417,0.1364,651,0.0015,35.1667,150.3129606,0.0241,0.0962,2029.5,0.0148,-0.0463,364733.9194,0.0411,0.0225,954,-0.0093,1.1781,2.148514851,0.0718,2.1057
202108,12019,"clay, fl",339950,-0.0161,0.2273,318,0.0707,-0.3117,38.5,0.013157895,-0.379032258,328,0.2059,0.2813,12,0.5,-0.8696,108,0.08,-0.3864,778,-0.0335,-0.0454,170.6235235,0.0174,0.232,1899.5,-0.0436,-0.067,418353.7636,-0.0216,0.2374,1096,-0.0054,-0.1417,2.446540881,-0.2639,0.6825
202108,44001,"bristol, ri",544000,-0.0439,-0.0764,79,0.1449,-0.4104,28,-0.066666667,-0.555555556,68,-0.0556,0,0,,,24,0.5,0,135,0.0305,0.0075,328.2345886,-0.0117,0.1387,1795.5,-0.0205,-0.133,891544.0253,-0.0701,0.0443,214,0.07,-0.2015,1.708860759,-0.1897,0.7089
202108,36027,"dutchess, ny",425000,-0.0093,0.0146,1673,-0.0042,-0.2491,86.5,0.029761905,0.218309859,528,-0.1081,-0.2865,20,0.6667,-0.375,244,0,-0.2989,1272,-0.0245,-0.152,201.2358742,0.0065,0.0771,2089,0.0005,-0.0505,659024.0354,0.0031,0.0587,2945,-0.0131,-0.21,0.760310819,-0.0159,0.0871
202108,47107,"mcminn, tn",247400,-0.0664,0.1251,142,0.136,0.0758,36.5,-0.109756098,-0.188888889,80,-0.2,0.1765,0,,,88,0.8333,1.2,138,-0.035,0.0781,129.2156621,-0.0189,0.1974,1957,-0.0031,-0.0131,381567.49,-0.0757,0.4253,280,0.0448,0.0769,0.971830986,-0.1722,0.0021
202108,48257,"kaufman, tx",358922,0.0376,0.3294,409,0.2623,-0.0145,33,-0.057142857,-0.108108108,324,0.0253,0.0519,56,0.1667,-0.5484,116,0.7059,-0.1471,682,0.046,0.1559,169.1651232,0.0147,0.2828,2125,0.01,0.0221,440725.4516,0.0767,0.4457,1091,0.1178,0.0856,1.667481663,-0.3449,0.2458
202108,51153,"prince william, va",453719.5,-0.0243,0.0312,613,0.0946,0.5402,24,-0.076923077,0.6,788,0.0314,0.3221,32,0,-0.5,260,0.2745,1.4074,1095,-0.0188,1.7863,208.2991893,0.0064,0.1202,2111,-0.0294,-0.0659,514418.2068,-0.0152,0.0348,1708,0.0191,1.1593,1.7862969,-0.2066,0.7989
202108,24037,"st. mary's, md",368500,0.0239,0.0096,194,0.0838,0.1975,34.5,-0.014285714,-0.197674419,164,-0.0238,0.5185,4,0,0,64,-0.0588,0.4545,333,0.031,1.8707,176.551337,0.0277,0.0974,2108,-0.0019,-0.0614,463735.0518,-0.0053,0.0999,527,0.0498,0.8957,1.716494845,-0.088,1.0004
202108,18105,"monroe, in",318450,-0.0202,-0.1508,259,0.0615,-0.11,44,0.222222222,-0.214285714,176,0.1579,0.2571,0,,-1,104,0.3684,0.625,216,0.0237,0.0588,169.9702859,0.0076,0.1331,1821.5,-0.0259,-0.199,426224.9555,0.0037,-0.0039,475,0.044,-0.0404,0.833976834,-0.0308,0.1329
202108,1083,"limestone, al",340848,0.0655,0.2973,125,0.2136,-0.5229,19,-0.095238095,-0.604166667,108,-0.069,-0.2703,8,1,-0.8571,64,1.2857,0.7778,9,2,2,143.4142633,0.025,0.1655,2483,0.0914,0.1608,398875.5249,0.0242,0.2385,134,0.2642,-0.4943,0.072,0.0429,0.0605
202108,36059,"nassau, ny",737000,-0.0027,0.0559,3735,-0.0184,-0.2882,50.5,0.174418605,-0.028846154,1476,-0.0889,-0.2693,60,0.0714,0.1538,732,-0.1408,-0.3345,1440,0.2522,-0.7202,0,,-1,0,,-1,1215078.218,-0.0139,0.1143,5175,0.0444,-0.5021,0.385542169,0.0833,-0.5952
202108,21019,"boyd, ky",159950,0.0326,0.0663,132,0.1379,-0.0704,42,-0.333333333,-0.416666667,60,-0.2105,0.3636,0,,,32,0.6,0.1429,115,0.0849,0.2105,84.47369191,-0.0254,0.1437,1864.5,0.0722,-0.1222,252859.7015,-0.009,0.1884,247,0.1126,0.0422,0.871212121,-0.0426,0.2022
202108,53063,"spokane, wa",462450,0.0416,0.1708,624,0.1183,-0.159,27.5,-0.017857143,-0.256756757,852,0.0047,0.1833,20,-0.1667,-0.7059,256,0.5238,0.1228,1416,0.0028,-0.1318,203.4995845,0.022,0.2275,2222,0.0036,-0.0484,598027.8027,0.0136,0.2296,2040,0.0355,-0.1403,2.269230769,-0.2612,0.0711
202108,37085,"harnett, nc",267700,0.0102,-0.0011,233,0.1827,-0.2233,40,0.176470588,-0.35483871,220,0.0577,0.2222,4,-0.5,-0.8571,36,-0.1,-0.4,499,-0.0441,0.3201,126.4397047,-0.0091,0.0741,1965.5,0.0079,-0.1454,276357.2695,-0.02,-0.0215,732,0.0181,0.0796,2.141630901,-0.5081,0.8816
202108,37195,"wilson, nc",208500,0.0072,0.0425,79,0.0128,-0.2476,41.5,0.220588235,-0.3515625,56,-0.0667,0.4,0,-1,-1,28,0.4,0.75,156,-0.0983,-0.0769,110.3518699,0.0241,0.0808,1710.5,-0.0226,-0.1396,250274.5988,-0.0358,-0.046,235,-0.0637,-0.1423,1.974683544,-0.2433,0.3652
202108,47165,"sumner, tn",414950,0.0642,0.189,235,0.2113,-0.4812,15.5,-0.138888889,-0.425925926,260,0.1404,-0.0972,16,1,-0.8519,104,0.4444,0.1304,231,0.155,-0.2351,197.6452259,0.0325,0.2509,2171.5,0.049,-0.0542,566107.1537,0.0616,0.2781,466,0.1827,-0.3828,0.982978723,-0.0479,0.3163
202108,34013,"essex, nj",444200,-0.0322,-0.0107,1510,0.0162,-0.145,34.5,0.112903226,0.078125,904,-0.03,-0.1782,24,-0.25,-0.4,208,-0.1186,-0.2353,710,-0.0803,49.7143,0,,,0,,,604075.3905,-0.0396,-0.0264,2220,-0.0168,0.2472,0.470198675,-0.0493,0.4623
202108,13121,"fulton, ga",442000,-0.0178,0.0549,4949,0.03,-0.3483,38,0.055555556,-0.224489796,3352,-0.0658,-0.0801,148,-0.1591,-0.6337,1520,0.0857,-0.374,5151,-0.0925,-0.1145,205.7142857,-0.0197,0.1466,1459.5,-0.0065,-0.068,726402.0329,-0.0234,0.1235,10100,-0.0364,-0.2469,1.040816327,-0.1405,0.2748
202108,16005,"bannock, id",401000,0.0867,0.3593,190,0.0734,-0.0155,25.5,0.59375,-0.203125,144,-0.25,0.1613,0,,-1,80,0.0526,0.3333,177,0.0172,-0.2027,152.705749,-0.0205,0.2713,2646,0.1136,0.1155,520344.1147,0.0061,0.2896,367,0.0456,-0.1157,0.931578947,-0.0515,-0.2187
202108,51700,"newport news city, va",240000,0.0213,0.0004,379,-0.0405,0.0216,28.5,0.357142857,0.055555556,260,-0.2262,-0.0299,4,-0.75,-0.75,108,0.1739,0.6875,82,-0.0353,-0.0889,147.0328713,0.0002,0.075,1581,0.007,-0.0903,269263.2271,-0.0221,-0.0637,461,-0.0396,0,0.216358839,0.0012,-0.0262
202108,13045,"carroll, ga",334500,-0.0015,0.1951,477,0.1634,-0.274,31.5,-0.015625,-0.3,460,0.2637,0.25,12,0,-0.75,196,0.6897,0.4412,740,-0.0976,-0.0704,128.1124408,0.0078,0.128,1941.5,-0.079,-0.0881,397445.7042,-0.0591,0.175,1217,-0.0106,-0.1624,1.551362683,-0.4486,0.3398
202108,12057,"hillsborough, fl",379500,0.012,0.1677,1884,0.0502,-0.4201,35,0,-0.3,1936,0.0901,0.0926,136,0.0968,-0.7167,736,0.0222,-0.3987,4217,0.0103,-0.0931,209.9245206,0.0213,0.2934,1826,-0.0011,-0.0861,605511.1931,0.0062,0.2192,6101,0.0223,-0.2276,2.238322718,-0.0883,0.8071
202108,18039,"elkhart, in",222450,-0.1098,-0.092,126,0.0862,-0.3636,25.5,0.342105263,-0.310810811,148,0,0,0,,,48,0.0909,-0.4286,56,0.0769,0,118.0959137,0.0392,0.1009,1874,-0.116,-0.1532,311374.4624,-0.0306,-0.0257,182,0.0833,-0.2835,0.444444444,-0.0038,0.1616
202108,42075,"lebanon, pa",227450,0.0109,-0.101,158,0.188,-0.092,40.5,0.065789474,-0.235849057,152,0.0857,0.1176,8,,-0.5,48,-0.0769,0.7143,321,0.0126,21.9286,130.9909812,0.0083,0.0746,1554,0.0197,-0.165,275824.838,-0.0295,-0.0721,479,0.0644,1.5479,2.03164557,-0.3518,1.9512
202108,13179,"liberty, ga",240650,0.0027,0.2733,117,0.0263,-0.6455,28.5,-0.017241379,-0.321428571,104,0.1304,-0.4583,8,-0.3333,-0.3333,12,-0.25,-0.8,120,0,0.165,114.1566265,0.0008,0.1407,1796,-0.0328,0.0158,270145.723,-0.0285,0.3142,237,0.0128,-0.4527,1.025641026,-0.027,0.7135
202108,6113,"yolo, ca",614396,-0.0089,0.0971,177,0.1645,-0.1955,26.5,0.019230769,-0.302631579,188,0.0217,0.119,4,-0.5,-0.8,68,0.4167,0.2143,254,0.1189,-0.073,348.8910634,-0.0179,0.1045,1696.5,0.0208,-0.1071,736601.1222,-0.0139,0.0542,431,0.1372,-0.1275,1.435028249,-0.0584,0.1896
202108,18053,"grant, in",95500,0.1249,0.2733,82,0.2813,-0.4459,33,-0.029411765,-0.467741935,68,0.2143,0.3077,0,,-1,24,0.5,0.2,66,0,-0.1951,66.96818613,0.1152,0.2867,1529.5,0.0279,0.049,121774.4239,0.1133,0.1102,148,0.1385,-0.3565,0.804878049,-0.2264,0.2508
202108,53021,"franklin, wa",397450,0.0473,0.0204,51,0.2143,-0.4205,25.5,0.108695652,-0.291666667,72,0.3846,0,0,-1,-1,8,1,-0.6,81,-0.1383,-0.449,220.6532357,0.0542,0.1818,2008,0.005,0,458163.7959,0.0165,0.1792,132,-0.0294,-0.4383,1.588235294,-0.6499,-0.0822
202108,39023,"clark, oh",146900,-0.0813,-0.0755,257,0.1372,0.3385,31.5,0.26,-0.171052632,228,0.14,0.7813,4,0,-0.5,112,-0.0345,0.5556,413,0.2477,0.1346,98.43647317,0.0232,0.0737,1321.5,-0.0614,-0.1035,185032.3856,-0.0184,-0.0222,670,0.2029,0.205,1.607003891,0.1424,-0.2888
202108,4003,"cochise, az",292500,0.0484,0.2662,257,-0.0755,-0.1168,54.5,0.184782609,-0.091666667,128,0.1429,0,4,-0.5,-0.5,64,0.2308,0.1429,332,-0.0405,-0.07,158.430824,0.0245,0.2484,1847.5,-0.0131,-0.0094,424562.7495,0.0358,0.4298,589,-0.0561,-0.091,1.291828794,0.0472,0.065
202108,48479,"webb, tx",224900,0,0.1246,269,0,-0.2749,58,0.094339623,0.260869565,124,0.24,-0.0882,8,1,,32,-0.1111,-0.4667,2,-0.5,-0.6,130.1561271,-0.0026,0.1382,1720,0,-0.0508,253101.6724,0.0003,0.0942,271,-0.0073,-0.2793,0.007434944,-0.0074,-0.006
202108,49053,"washington, ut",637450,-0.0192,0.3712,747,0.1216,-0.1107,25.5,0.214285714,-0.445652174,612,0.0699,0.2339,8,-0.7143,-0.8571,312,0.4717,0.5918,163,-0.0994,-0.3802,270.4850773,0.0317,0.3041,2344.5,-0.0411,-0.0133,1045715.13,-0.0608,0.6188,910,0.0744,-0.175,0.218206158,-0.0536,-0.0949
202108,39043,"erie, oh",251900,0.0952,-0.1281,141,-0.0962,-0.4025,44.5,0.085365854,-0.335820896,108,-0.0357,-0.069,0,-1,-1,40,-0.0909,-0.2308,231,0.0794,0.0548,130.5560462,0.0725,-0.0196,1755,0.0446,-0.0288,349586.287,0.0725,0.0217,372,0.0054,-0.1824,1.638297872,0.2665,0.7103
202108,39087,"lawrence, oh",128450,-0.0485,-0.1141,95,0.092,-0.2857,46,-0.206896552,-0.378378378,52,0.0833,0.0833,0,,,20,0.25,-0.1667,92,0.15,-0.1068,85.64199834,0.0683,0.0277,1479,-0.0295,-0.1653,171577.9576,-0.0192,0.0066,187,0.1198,-0.2076,0.968421053,0.0489,0.194
202108,39035,"cuyahoga, oh",184900,-0.0217,-0.1195,2103,0.0713,0.084,41,0.078947368,-0.196078431,1432,-0.1517,0.1894,28,0.1667,-0.5625,876,0.1526,0.2167,2843,-0.021,-0.0592,101.7192018,-0.0086,0.0253,1777,-0.0045,-0.0716,291120.9981,-0.0257,-0.1168,4946,0.0162,-0.0032,1.351878269,-0.1275,-0.2059
202108,39083,"knox, oh",272500,0.1645,0.3632,83,-0.0674,0.1067,18.5,0.233333333,-0.597826087,92,-0.2069,0.2778,0,,,32,-0.3333,-0.1111,143,0.0362,-0.2474,130.9520297,0.0205,0.2106,1847.5,0.1348,0.1109,409833.506,0.1592,0.3536,226,-0.0044,-0.1472,1.722891566,0.1723,-0.8104
202108,36067,"onondaga, ny",209900,-0.1251,-0.087,604,0.0634,-0.0904,54.5,0.09,-0.1484375,496,-0.0462,0.0598,12,2,0.5,200,0.1364,0.1628,1428,-0.0035,-0.0697,124.5257531,-0.028,0.0564,1696,-0.0242,-0.0536,349031.4459,-0.1141,-0.032,2032,0.0155,-0.0759,2.364238411,-0.1586,0.0525
